TransactionId,Voucher,Amount (Original),Amount (Base USD),Amount (Base),Currency (Original),Account Code,HFM Account,Journal Type,Journal Desc,Customer or Supplier,Transaction Date,Transaction Entered By,Transaction Entered Date,Transaction Updated By,Transaction Updated Date,COY_ID,Entity Name,Vessel AUX,Reference,Updated in ODP,Transaction Open,Transaction Text
VGR731177728,259309V7,27.5,0,27.5,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAHGAS,,03:48.5,No,Exchange Difference
VGR731177729,259309V7,-27.5,0,-27.5,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAHGAS,,03:48.5,Yes,Exchange Difference
VGR731177730,259310V7,-2237.78,-1733.64,-2237.78,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAPEGA,,03:48.5,No,"DOC Initial Audit,DOC Periodical (Annual) Audit"
VGR731177732,259310V7,25.66,0,25.66,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAPEGA,,03:48.5,No,Exchange Difference
VGR731177733,259310V7,-25.66,0,-25.66,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SAPEGA,,03:48.5,Yes,Exchange Difference
VGR731177744,259314V7,-709.94,-550,-709.94,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,PROFOR,,03:48.5,No,Emission Management Services
VGR731177746,259314V7,8.14,0,8.14,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,PROFOR,,03:48.5,No,Exchange Difference
VGR731177747,259314V7,-8.14,0,-8.14,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,PROFOR,,03:48.5,Yes,Exchange Difference
VGR731559923,259419V7,50,38.74,50,SGD,1243810,BS22000,MI,Purchase Invoice,MITSUI SOKO SINGAPORE,31-08-2025,Amol Kunkerkar,51:14.2,girisha shirke,09:45.9,,,SAHGAS,SSMRM25080028A,03:48.5,No,ON SITE INSPECTION/STORAGE - AUG'2025
VGR731666662,259504V7,-50,-38.74,-50,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,29-08-2025,Savita Gaikwad,28:09.2,Savita Gaikwad,28:09.2,,,SAHGAS,,03:48.5,No,ON SITE INSPECTION/STORAGE - AUG'2025
VGR731669102,259483V7,709.94,550,709.94,USD,1243810,BS22000,MI,Purchase Invoice,V.Ships (Hamburg) GmbH & Co KG,29-08-2025,Arti Auvlolo,03:06.5,Arti Auvlolo,06:58.6,,,SAHGAS,NRSG-2025-6457,09:35.1,No,Emission Management Services
VGR731669113,259388V7,124.12,96.16,124.12,USD,1243810,BS22000,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),22-08-2025,Arti Auvlolo,03:16.9,Arti Auvlolo,03:17.0,,,STRAIT,CHEN-2025-870,00:37.1,No,Sai Dinesh Kumar-Claim-Straits Star-26 May-27 Jun 25-Sire Vsl Inspection& Cargo Grade Change
VGR731669115,259388V7,541.65,419.62,541.65,USD,1243810,BS22000,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),22-08-2025,Arti Auvlolo,03:16.9,Arti Auvlolo,03:16.9,,,HOESY,CHEN-2025-870,00:37.1,No,Staff Ramesh Rangaswamy-Claim-China Visa fee-HOEGH DRYDOCK
VGR730882597,259095V7,-308.72,-241.94,-308.72,USD,4000800,IS181100,RV,Journal Voucher (Reversing),,01-08-2025,Savita Gaikwad,12:40.4,Mini Nair,23:39.5,,,CLMONA,,03:48.5,Yes,CL Mona left Management accrual
VGR730892000,AUTO,13785.45,10679.77,13785.45,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),ASHOK NAIR,01-08-2025,girisha shirke,11:11.5,girisha shirke,27:05.7,,,,VSV700374558,03:48.5,No,ASHOK NAIR(SGD 13785.45)
VGR730892169,AUTO,12547.01,9720.34,12547.01,GBP,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Reed Smith LLP (Current),01-08-2025,girisha shirke,13:39.8,girisha shirke,34:33.1,,,,VSV700374563,03:48.5,No,Reed Smith LLP (Current)(GBP 7299.00)
VGR730913938,259162V7,-193.62,-150,-193.62,USD,4000800,IS181100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,APCALC,,03:48.5,Yes,COMMUNICATION COST
VGR730913966,259176V7,-752.96,-583.33,-752.96,USD,4000800,IS181100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,SINTOR,,03:48.5,Yes,COMMUNICATION COST
VGR730913977,259180V7,-699.19,-541.67,-699.19,USD,4000800,IS181100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,PACIJA,,03:48.5,Yes,COMMUNICATION COST
VGR730913978,259180V7,-161.35,-125,-161.35,USD,4000800,IS181100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,PACIJA,,03:48.5,Yes,POSTAGE FEE
VGR730913994,259187V7,-1021.89,-791.67,-1021.89,USD,4000800,IS181100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,OCNADR,,03:48.5,Yes,COMMUNICATION COST
VGR730914062,259221V7,312.3,241.94,312.3,USD,4000800,IS181100,SC,Sales Credit Note,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,CLMONA,,03:48.5,Yes,COMMUNICATION COST
VGR730962204,AUTO,60866.03,47153.73,60866.03,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),HONG FOK COMMERCIAL PTE LTD,04-08-2025,girisha shirke,15:18.5,girisha shirke,27:43.9,,,,VSV700374853,03:48.5,No,HONG FOK COMMERCIAL PTE LTD(SGD 60866.03)
VGR730969785,259232V7,-73107.07,-57293.94,-73107.07,USD,1215002,BS27110,RV,Journal Voucher (Reversing),,01-08-2025,Savita Gaikwad,04:55.1,Meet Kapashi,42:33.2,,,,,03:48.5,Yes,Client bank balance 31/07/2025
VGR730969793,259232V7,-2261918.89,-1772663.71,-2261918.89,SGD,1213204,BS27100,RV,Journal Voucher (Reversing),,01-08-2025,Savita Gaikwad,04:55.1,Meet Kapashi,42:33.1,,,,,03:48.5,Yes,Client bank balance 31/07/2025
VGR731022938,AUTO,3004.31,2327.48,3004.31,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),ST Engineering Training & Simulation Systems Pte. Ltd,05-08-2025,girisha shirke,58:41.9,girisha shirke,31:21.4,,,,VSV700375228,03:48.5,No,ST Engineering Training & Simulation Systems Pte. Ltd(SGD 3004.31)
VGR731024284,AUTO,2124.62,1645.97,2124.62,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Surya Prakash Yadav,05-08-2025,girisha shirke,17:09.5,girisha shirke,30:50.4,,,,VSV700375276,03:48.5,No,Staff Surya Prakash Yadav(SGD 2124.62)
VGR731024286,AUTO,90.05,69.76,90.05,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Cuarentas Quemel Pineda,05-08-2025,girisha shirke,17:10.0,girisha shirke,28:37.9,,,,VSV700375277,03:48.5,No,Staff Cuarentas Quemel Pineda(SGD 90.05)
VGR731024288,AUTO,196.99,152.61,196.99,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),STAFF MUHAMMAD KHAIRULANWAR BIN HUSSEIN,05-08-2025,girisha shirke,17:10.0,girisha shirke,29:28.1,,,,VSV700375278,03:48.5,No,STAFF MUHAMMAD KHAIRULANWAR BIN HUSSEIN(SGD 196.99)
VGR731024290,AUTO,1730.92,1340.97,1730.92,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),ETHOZ CAPITAL LTD,05-08-2025,girisha shirke,17:10.0,girisha shirke,30:27.4,,,,VSV700375279,03:48.5,No,ETHOZ CAPITAL LTD(SGD 1730.92)
VGR731024292,AUTO,780,604.28,780,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Straits Interactive Pte Ltd,05-08-2025,girisha shirke,17:10.7,girisha shirke,30:03.4,,,,VSV700375280,03:48.5,No,Straits Interactive Pte Ltd(SGD 780.00)
VGR731046635,259249V7,-550,-426.09,-550,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Evelyn Marthal Raj,05-08-2025,girisha shirke,51:48.0,girisha shirke,52:48.5,,,,PETTY CASH- OFFICE EXPS,03:48.5,No,Staff Evelyn Marthal Raj
VGR731046636,259249V7,550,426.09,550,SGD,5348000,IS345800,MI,Purchase Invoice,Staff Evelyn Marthal Raj,05-08-2025,girisha shirke,51:48.0,girisha shirke,52:48.5,,,,PETTY CASH- OFFICE EXPS,03:48.5,Yes,Evelyn Marthal Raj-BCA Records Fees
VGR731046650,AUTO,550,426.09,550,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Evelyn Marthal Raj,05-08-2025,girisha shirke,52:48.5,girisha shirke,29:46.3,,,,VSV700375921,03:48.5,No,Staff Evelyn Marthal Raj(SGD 550.00)
VGR731110845,259262V7,-44.8,-34.71,-44.8,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Prem Chand Singh,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:02.4,,,,EXPENSES-AUGUST'25-3,03:48.5,No,Staff Prem Chand Singh
VGR731110846,259261V7,-94.9,-73.52,-94.9,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Prem Chand Singh,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:02.4,,,,EXPENSES-AUGUST'25-2,03:48.5,No,Staff Prem Chand Singh
VGR731110847,259258V7,-770.11,-596.62,-770.11,GBP,3101000,BS31100,MI,Purchase Invoice,Staff Lorenzo Calonghi,07-08-2025,girisha shirke,41:30.1,girisha shirke,49:24.6,,,,EXPENSES-JULY'25,03:48.5,No,Staff Lorenzo Calonghi
VGR731110848,259255V7,-105.16,-81.47,-105.16,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Prem Chand Singh,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:02.4,,,,EXPENSES-AUGUST 25,03:48.5,No,Staff Prem Chand Singh
VGR731110849,259242V7,-443.5,-343.59,-443.5,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Navin Subramanian,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:01.1,,,,EXPENSES-AUG'25-2,03:48.5,No,Staff Navin Subramanian
VGR731110850,259241V7,-493.24,-382.12,-493.24,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Navin Subramanian,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:01.1,,,,EXPENSES-AUG'25-1,03:48.5,No,Staff Navin Subramanian
VGR731110851,259240V7,-1695.93,-1313.86,-1695.93,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Navin Subramanian,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:01.1,,,,EXPENSES-AUG'25,03:48.5,No,Staff Navin Subramanian
VGR731111016,AUTO,2632.67,2039.56,2632.67,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Navin Subramanian,07-08-2025,girisha shirke,48:01.1,girisha shirke,03:21.8,,,,VSV700377401,03:48.5,No,Staff Navin Subramanian(SGD 2632.67)
VGR731111018,AUTO,127.36,98.67,127.36,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Toshiba Tec Singapore Pte Ltd,07-08-2025,girisha shirke,48:01.7,girisha shirke,01:00.5,,,,VSV700377402,03:48.5,No,Toshiba Tec Singapore Pte Ltd(SGD 127.36)
VGR731111020,AUTO,10078,7807.56,10078,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),STARHUB LTD,07-08-2025,girisha shirke,48:01.7,girisha shirke,04:18.2,,,,VSV700377403,03:48.5,No,STARHUB LTD(SGD 10078.00)
VGR731111022,AUTO,682.29,528.58,682.29,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),KIM LEE KIAT TRADING ENTERPRISE PTE. LTD.,07-08-2025,girisha shirke,48:01.7,girisha shirke,02:44.8,,,,VSV700377404,03:48.5,No,KIM LEE KIAT TRADING ENTERPRISE PTE. LTD.(SGD 682.29)
VGR731111024,AUTO,109,84.44,109,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),MITSUI SOKO SINGAPORE,07-08-2025,girisha shirke,48:02.3,girisha shirke,00:25.1,,,,VSV700377405,03:48.5,No,MITSUI SOKO SINGAPORE(SGD 109.00)
VGR731111026,AUTO,244.86,189.7,244.86,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Prem Chand Singh,07-08-2025,girisha shirke,48:02.4,girisha shirke,02:13.2,,,,VSV700377406,03:48.5,No,Staff Prem Chand Singh(SGD 244.86)
VGR731111028,AUTO,6750,5229.32,6750,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),MACX SOLUTIONS PTE LTD,07-08-2025,girisha shirke,48:02.7,girisha shirke,03:45.9,,,,VSV700377407,03:48.5,No,MACX SOLUTIONS PTE LTD(SGD 6750.00)
VGR731111046,AUTO,770.11,596.62,770.11,GBP,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Lorenzo Calonghi,07-08-2025,girisha shirke,49:24.6,girisha shirke,05:38.4,,,,VSV700377412,03:48.5,No,Staff Lorenzo Calonghi(GBP 448.00)
VGR731111935,259380V7,-788.81,-611.1,-788.81,SGD,1243809,BS21900,JV,Journal Voucher,,07-08-2025,Savita Gaikwad,28:27.4,Mini Nair,12:02.0,,,,,03:48.5,Yes,FX diff clear
VGR731169937,259245V7,-34890.03,-27029.77,-34890.03,USD,3101000,BS31100,MI,Purchase Invoice,MACX SOLUTIONS PTE LTD,05-08-2025,Ketan Chinchankar,23:28.6,girisha shirke,46:33.0,,,,MACX-VSP-2025-031,03:48.5,No,MACX SOLUTIONS PTE LTD
VGR731173341,AUTO,313534.03,242899.01,313534.03,USD,3103000,BS38210,PF,Purchase Invoice Payment (Finalised),V.SHIPS (SHANGHAI) LIMITED,11-08-2025,girisha shirke,37:57.5,girisha shirke,55:10.2,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,VSV700378754,03:48.5,No,V.SHIPS (SHANGHAI) LIMITED(USD 242899.01)
VGR731185283,259263V7,-167.36,-129.66,-167.36,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Rao Siddhartha Charan,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:48.0,,,,EXPENSES-AUGUST'25,03:48.5,No,Staff Rao Siddhartha Charan
VGR731185284,259283V7,-489.41,-379.16,-489.41,SGD,3101000,BS31100,MI,Purchase Invoice,TIMES SOFTWARE PTE LTD,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,22:18.9,,,,IN2508-00377,03:48.5,No,TIMES SOFTWARE PTE LTD
VGR731185285,259257V7,-1226.77,-950.4,-1226.77,JPY,3101000,BS31100,MI,Purchase Invoice,HIROYOSHI NOSU,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,46:32.3,,,,EXPENSES-JUN+JUL'25,03:48.5,No,HIROYOSHI NOSU
VGR731185286,259260V7,-2475.88,-1918.09,-2475.88,SGD,3101000,BS31100,MI,Purchase Invoice,MITSUI SOKO SINGAPORE,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:47.7,,,,SSMRM25070516A,03:48.5,No,MITSUI SOKO SINGAPORE
VGR731185287,259259V7,-553.72,-428.97,-553.72,SGD,3101000,BS31100,MI,Purchase Invoice,MITSUI SOKO SINGAPORE,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:47.7,,,,SSMRM25070517A,03:48.5,No,MITSUI SOKO SINGAPORE
VGR731185288,259256V7,-3139.2,-2431.98,-3139.2,SGD,3101000,BS31100,MI,Purchase Invoice,PENIEL CLEANING PTE. LTD.,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:45.6,,,,2508165,03:48.5,No,PENIEL CLEANING PTE. LTD.
VGR731185289,259254V7,-46.87,-36.31,-46.87,SGD,3101000,BS31100,MI,Purchase Invoice,PARKWAY SHENTON PTE LTD,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:46.2,,,,SMG261113,03:48.5,No,PARKWAY SHENTON PTE LTD
VGR731185290,259250V7,-837.12,-648.53,-837.12,SGD,3101000,BS31100,MI,Purchase Invoice,SPTEL Pte Ltd,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:46.1,,,,SPT2614718-0016,03:48.5,No,SPTEL Pte Ltd
VGR731185307,259250V7,768,594.98,768,SGD,5300350,IS341120,MI,Purchase Invoice,SPTEL Pte Ltd,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:46.1,,,,SPT2614718-0016,03:48.5,Yes,ETHERNET CHARGES -AUG'25 - INT10000841
VGR731212407,AUTO,489.41,379.15,489.41,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),TIMES SOFTWARE PTE LTD,12-08-2025,girisha shirke,22:18.9,girisha shirke,52:31.1,,,,VSV700379451,03:48.5,No,TIMES SOFTWARE PTE LTD(SGD 489.41)
VGR731212556,259287V7,-1290.8,-1000,-1290.8,USD,3103000,BS38210,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1304,03:48.5,No,SELANDIA SHIP MANAGEMENT (SING
VGR731212557,259286V7,-1290.8,-1000,-1290.8,USD,3103000,BS38210,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1303,03:48.5,No,SELANDIA SHIP MANAGEMENT (SING
VGR731212558,259285V7,-53.79,-41.67,-53.79,USD,3103000,BS38210,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1302,03:48.5,No,SELANDIA SHIP MANAGEMENT (SING
VGR731212559,259284V7,-53.79,-41.67,-53.79,USD,3103000,BS38210,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1301,03:48.5,No,SELANDIA SHIP MANAGEMENT (SING
VGR731212587,ZD456403,-1715.47,-1329,-1715.47,USD,3103000,BS38210,MI,Purchase Invoice,Global Marine Travel,04-08-2025,Arti Auvlolo,28:09.6,Arti Auvlolo,28:09.6,VSERGLE0009,VSTN Global Marine Travel,,3231806,03:48.5,Yes,Global Marine Travel
VGR731212589,ZD461241,-793.84,-615,-793.84,USD,3103000,BS38210,MI,Purchase Invoice,Global Marine Travel,05-08-2025,Arti Auvlolo,28:17.5,Arti Auvlolo,28:17.6,VSERGLE0009,VSTN Global Marine Travel,,3232420,03:48.5,Yes,Global Marine Travel
VGR731278108,259356V7,-2843.45,-2202.86,-2843.45,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Tan Chea Haur,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:48.0,,,,EXPENSES-AUGUST'25-2,03:48.5,No,Staff Tan Chea Haur
VGR731278109,259355V7,-5206.76,-4033.75,-5206.76,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Tan Chea Haur,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:48.0,,,,EXPENSES-AUGUST'25-1,03:48.5,No,Staff Tan Chea Haur
VGR731278110,259326V7,-3139.2,-2431.98,-3139.2,SGD,3101000,BS31100,MI,Purchase Invoice,PENIEL CLEANING PTE. LTD.,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:45.6,,,,2507166,03:48.5,No,PENIEL CLEANING PTE. LTD.
VGR731278111,259325V7,-2563.82,-1986.23,-2563.82,SGD,3101000,BS31100,MI,Purchase Invoice,Rapid Recruitment Asia Pte Ltd,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:46.1,,,,IV 2507130,03:48.5,No,Rapid Recruitment Asia Pte Ltd
VGR731278112,259324V7,-163.5,-126.67,-163.5,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Evelyn Marthal Raj,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:47.9,,,,PETTY CASH- AUG 25,03:48.5,No,Staff Evelyn Marthal Raj
VGR731278113,259323V7,-1290.8,-1000,-1290.8,USD,3101000,BS31100,MI,Purchase Invoice,Martech Shipping & Engineering,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,46:33.0,,,,MSE-INV-VSP-2025-12,03:48.5,No,Martech Shipping & Engineering
VGR731278114,259320V7,-2029.72,-1572.44,-2029.72,SGD,3101000,BS31100,MI,Purchase Invoice,Singtel,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,55:55.3,,,,154,03:48.5,No,Singtel
VGR731278122,259324V7,163.5,126.67,163.5,SGD,5348000,IS345800,MI,Purchase Invoice,Staff Evelyn Marthal Raj,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:47.9,,,,PETTY CASH- AUG 25,03:48.5,Yes,Evelyn Marthal Raj-Petty Cash-Office Exps
VGR731280463,AUTO,6278.4,4863.96,6278.4,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),PENIEL CLEANING PTE. LTD.,14-08-2025,girisha shirke,43:45.6,girisha shirke,53:50.7,,,,VSV700381823,03:48.5,No,PENIEL CLEANING PTE. LTD.(SGD 6278.40)
VGR731280465,AUTO,2563.82,1986.23,2563.82,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Rapid Recruitment Asia Pte Ltd,14-08-2025,girisha shirke,43:46.1,girisha shirke,53:12.1,,,,VSV700381824,03:48.5,No,Rapid Recruitment Asia Pte Ltd(SGD 2563.82)
VGR731280467,AUTO,837.12,648.53,837.12,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),SPTEL Pte Ltd,14-08-2025,girisha shirke,43:46.1,girisha shirke,52:54.2,,,,VSV700381825,03:48.5,No,SPTEL Pte Ltd(SGD 837.12)
VGR731280469,AUTO,46.87,36.31,46.87,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),PARKWAY SHENTON PTE LTD,14-08-2025,girisha shirke,43:46.2,girisha shirke,51:36.2,,,,VSV700381826,03:48.5,No,PARKWAY SHENTON PTE LTD(SGD 46.87)
VGR731280471,AUTO,3029.6,2347.07,3029.6,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),MITSUI SOKO SINGAPORE,14-08-2025,girisha shirke,43:47.7,girisha shirke,53:30.7,,,,VSV700381827,03:48.5,No,MITSUI SOKO SINGAPORE(SGD 3029.60)
VGR731280473,AUTO,163.5,126.67,163.5,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Evelyn Marthal Raj,14-08-2025,girisha shirke,43:47.9,girisha shirke,51:56.1,,,,VSV700381828,03:48.5,No,Staff Evelyn Marthal Raj(SGD 163.50)
VGR731280475,AUTO,8050.21,6236.61,8050.21,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Tan Chea Haur,14-08-2025,girisha shirke,43:48.0,girisha shirke,54:09.9,,,,VSV700381829,03:48.5,No,Staff Tan Chea Haur(SGD 8050.21)
VGR731280477,AUTO,167.36,129.66,167.36,SGD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Staff Rao Siddhartha Charan,14-08-2025,girisha shirke,43:48.0,girisha shirke,52:14.0,,,,VSV700381830,03:48.5,No,Staff Rao Siddhartha Charan(SGD 167.36)
VGR731280763,AUTO,1226.77,950.39,1226.77,JPY,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),HIROYOSHI NOSU,14-08-2025,girisha shirke,46:32.3,girisha shirke,56:28.2,,,,VSV700381833,03:48.5,No,HIROYOSHI NOSU(JPY 141220.00)
VGR731280765,AUTO,1290.8,1000,1290.8,USD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),Martech Shipping & Engineering,14-08-2025,girisha shirke,46:33.0,girisha shirke,56:47.9,,,,VSV700381834,03:48.5,No,Martech Shipping & Engineering(USD 1000.00)
VGR731280767,AUTO,34890.03,27029.77,34890.03,USD,3101000,BS31100,PF,Purchase Invoice Payment (Finalised),MACX SOLUTIONS PTE LTD,14-08-2025,girisha shirke,46:33.0,girisha shirke,57:05.6,,,,VSV700381835,03:48.5,No,MACX SOLUTIONS PTE LTD(USD 27029.77)
VGR731359245,AUTO,293766,227584.43,293766,USD,3103000,BS38210,PF,Purchase Invoice Payment (Finalised),V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),19-08-2025,girisha shirke,06:46.2,girisha shirke,13:31.0,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,VSV700383545,03:48.5,No,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW)(USD 227584.43)
VGR731360832,AUTO,2689.18,2083.34,2689.18,USD,3103000,BS38210,PF,Purchase Invoice Payment (Finalised),SELANDIA SHIP MANAGEMENT (SING,19-08-2025,girisha shirke,47:05.9,girisha shirke,13:06.2,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,VSV700383601,03:48.5,No,SELANDIA SHIP MANAGEMENT (SING(USD 2083.34)
VGR731400338,259375V7,255432.04,197886.61,255432.04,SGD,3122100,BS32110,BV,Bank Voucher,,18-08-2025,girisha shirke,19:08.0,girisha shirke,19:08.0,,,,,03:48.5,Yes,FINAL PAYOUT-PREM CHAND SINGH
VGR731418088,259369V7,-70,-54.23,-70,SGD,3101000,BS31100,MI,Purchase Invoice,Staff Chiew Ning Jer,21-08-2025,Ketan Chinchankar,34:34.8,girisha shirke,52:16.8,,,,EXPENSES-AUGUST'25,03:48.5,No,Staff Chiew Ning Jer
VGR731418089,259332V7,-50.26,-38.94,-50.26,SGD,3101000,BS31100,MI,Purchase Invoice,UNITED PARCEL SERVICE (S) PTE LTD,21-08-2025,Ketan Chinchankar,34:34.8,girisha shirke,52:17.3,,,,1.00E+11,03:48.5,No,UNITED PARCEL SERVICE (S) PTE LTD
